Rv_ID,PE35_KO_vs_mbio_H37Rv,PPE68_KO_vs_mbio_H37Rv,Rv0950c_KO_vs_CB_WT,Rv0954_KO_vs_RJ_WT,Rv1096_KO_vs_CB_WT,Rv3005c_KO_day32_vs_dejesus_H37Rv_day32,Rv3594_KO_vs_Rubin_FLUTE_WT,Rv3684_KO_vs_CB_WT,Rv3717_KO_vs_Rubin_FLUTE_WT,Rv3811_KO_vs_Rubin_FLUTE_WT,bellerose_MB_HRZE_wk1_vs_bellerose_MB_d21_untreated,bellerose_MB_HRZE_wk1_vs_bellerose_MB_pretreatment,bellerose_MB_d21_untreated_vs_bellerose_MB_pretreatment,carey_621_vs_carey_rv,carey_630_vs_carey_rv,carey_631_vs_carey_rv,carey_632_vs_carey_rv,carey_641_vs_carey_rv,carey_662_vs_carey_rv,carey_663_vs_carey_rv,carey_667_vs_carey_rv,dejesus_H37Rv_day32_vs_dejesus_H37Rv_day0,dejesus_Rv0307c_day32_vs_dejesus_Rv0307c_day0,dejesus_Rv1432_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1432_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1432_day32_vs_dejesus_Rv1432_day0,dejesus_Rv1565c_day0_vs_dejesus_H37Rv_day0,dejesus_Rv1565c_day32_vs_dejesus_H37Rv_day32,dejesus_Rv1565c_day32_vs_dejesus_Rv1565c_day0,dejesus_Rv2680_day0_vs_dejesus_H37Rv_day0,dejesus_Rv2680_day32_vs_dejesus_H37Rv_day32,dejesus_Rv2680_day32_vs_dejesus_Rv2680_day0,dejesus_Rv3916c_day32_vs_dejesus_Rv3916c_day0,eccD1_KO_vs_mbio_H37Rv,espI_KO_vs_mbio_H37Rv,griffin_cholesterol_vs_griffin_glycerol,griffin_glycerol_vs_mbio_H37Rv,kieser_dPonA1_vs_mbio_H37Rv,korte_2016_otsa_trehalose_vs_korte_2016_otsa_7h9,marP_KO_vs_marP_WT,minato_minimal_plate_vs_minato_rich_plate,mishra_C3H_vs_mishra_B6,mishra_NOS2_vs_mishra_B6,mishra_NOS2_vs_mishra_C3H,nambi_2015_ctpC_vs_nambi_2015_wt,ritterhaus_hypoxia_H3_vs_ritterhaus_hypoxia_input,ritterhaus_hypoxia_H6_vs_ritterhaus_hypoxia_input,xu_emb_2.5_vs_xu_emb_0,xu_emb_3_vs_xu_emb_0,xu_inh_025_vs_xu_inh_0,xu_inh_02_vs_xu_inh_0,xu_mero_2.5_vs_xu_mero_0,xu_rif_4_vs_xu_rif_0,xu_van_16_vs_xu_van_0,zhang_AA_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_DETA-NO_pH_7.0_vs_zhang_pH_7.0_no_NO_control,zhang_Fe_1.5mM_vs_zhang_Fe_450uM,zhang_Trp_Rescue_vs_zhang_in_vitro_control_Rescue,zhang_Tyloxapol_pH_6.5_vs_zhang_Tyloxapol_pH_4.5,zhang_Tyloxapol_pH_6.5_vs_zhang_pcit_pH_4.5,zhang_mhcii_mouse_d10_vs_zhang_wt_mouse_d10,zhang_mhcii_mouse_d45_vs_zhang_wt_mouse_d45,zhang_wt_mouse_d10_vs_zhang_input_library,zhang_wt_mouse_d45_vs_zhang_input_library,129s1.SvImJ_vs_in_vitro,A.J_vs_in_vitro,C57BL.6J_vs_in_vitro,CC001.Unc_vs_in_vitro,CC002.Unc_vs_in_vitro,CC003.Unc_vs_in_vitro,CC004.TauUnc_vs_in_vitro,CC005.TauUnc_vs_in_vitro,CC006.TauUnc_vs_in_vitro,CC007.Unc_vs_in_vitro,CC008.GeniUnc_vs_in_vitro,CC009.Unc_vs_in_vitro,CC010.GeniUnc_vs_in_vitro,CC011.Unc_vs_in_vitro,CC012.GeniUnc_vs_in_vitro,CC013.GeniUnc_vs_in_vitro,CC015.Unc_vs_in_vitro,CC016.GeniUnc_vs_in_vitro,CC017.Unc_vs_in_vitro,CC018.Unc_vs_in_vitro,CC019.TauUnc_vs_in_vitro,CC021.Unc_vs_in_vitro,CC022.GeniUnc_vs_in_vitro,CC023.GeniUnc_vs_in_vitro,CC024.GeniUnc_vs_in_vitro,CC025.GeniUnc_vs_in_vitro,CC027.GeniUnc_vs_in_vitro,CC028.GeniUnc_vs_in_vitro,CC030.GeniUnc_vs_in_vitro,CC031.GeniUnc_vs_in_vitro,CC032.GeniUnc_vs_in_vitro,CC033.GeniUnc_vs_in_vitro,CC034.Unc_vs_in_vitro,CC035.Unc_vs_in_vitro,CC037.TauUnc_vs_in_vitro,CC038.GeniUnc_vs_in_vitro,CC039.Unc_vs_in_vitro,CC040.TauUnc_vs_in_vitro,CC041.TauUnc_vs_in_vitro,CC042.GeniUnc_vs_in_vitro,CC043.GeniUnc_vs_in_vitro,CC044.Unc_vs_in_vitro,CC045.GeniUnc_vs_in_vitro,CC046.Unc_vs_in_vitro,CC047.Unc_vs_in_vitro,CC051.TauUnc_vs_in_vitro,CC056.GeniUnc_vs_in_vitro,CC057.Unc_vs_in_vitro,CC059.TauUnc_vs_in_vitro,CC061.GeniUnc_vs_in_vitro,CC065.Unc_vs_in_vitro,Cast.EiJ_vs_in_vitro,IFNG_vs_in_vitro,NOD.ShiLtJ_vs_in_vitro,NOS_vs_in_vitro,NZO.H1LtJ_vs_in_vitro,PWK.PhJ_vs_in_vitro,Phox_vs_in_vitro,Rag_vs_in_vitro,Wsb.Eij_vs_in_vitro,mbio_H37Rv_vs_in_vitro,BXD102_vs_in_vitro_H37Rv,BXD29_vs_in_vitro_H37Rv,BXD39_vs_in_vitro_H37Rv,BXD40_vs_in_vitro_H37Rv,BXD48a_vs_in_vitro_H37Rv,BXD51_vs_in_vitro_H37Rv,BXD54_vs_in_vitro_H37Rv,BXD56_vs_in_vitro_H37Rv,BXD60_vs_in_vitro_H37Rv,BXD62_vs_in_vitro_H37Rv,BXD67_vs_in_vitro_H37Rv,BXD69_vs_in_vitro_H37Rv,BXD73_vs_in_vitro_H37Rv,BXD73b_vs_in_vitro_H37Rv,BXD77_vs_in_vitro_H37Rv,BXD79_vs_in_vitro_H37Rv,BXD90_vs_in_vitro_H37Rv,BXD93_vs_in_vitro_H37Rv,BXD9_vs_in_vitro_H37Rv,C57BL.6J_vs_in_vitro_H37Rv,DBA.2J_vs_in_vitro_H37Rv,Functional_Category
Rv0126,1.0,1.0,1.0,1.0,1.0,0.82837,1.0,1.0,0.35434,1.0,1.0,1.0,1.0,0.01341,0.0,0.0,0.0,0.00525,0.0,0.0,0.00539,1.0,1.0,0.04106,0.86179,1.0,0.85557,0.83193,1.0,0.7327899999999999,0.87951,1.0,1.0,1.0,1.0,1.0,0.03174,0.5493100000000001,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.273,0.7197899999999999,1.0,0.12247,1.0,1.0,1.0,0.75456,1.0,0.8280299999999999,1.0,0.70255,0.7875,1.0,0.908,1.0,1.0,1.0,0.0,0.8519899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99439,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99496,0.71978,1.0,1.0,1.0,1.0,0.95436,0.64072,1.0,0.96595,1.0,1.0,1.0,1.0,1.0,0.7277399999999999,1.0,1.0,1.0,0.87836,1.0,1.0,1.0,1.0,0.95282,1.0,0.0,0.97406,1.0,0.45631,0.77103,1.0,1.0,0.00753,0.0,0.78874,0.399,1.0,1.0,0.776,1.0,0.75833,1.0,1.0,1.0,0.04771,0.19317,0.48696,"virulence, detoxification, adaptation"
Rv0127,1.0,1.0,1.0,0.00831,1.0,1.0,1.0,0.89775,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5714,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1335,0.76088,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.15259,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.304,0.95847,1.0,0.91628,1.0,1.0,0.08728,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97553,1.0,1.0,1.0,1.0,1.0,0.81499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7842100000000001,0.98442,1.0,1.0,1.0,1.0,0.97839,1.0,1.0,0.96825,1.0,1.0,1.0,1.0,0.84846,0.936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95747,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99335,1.0,0.0,0.9574,1.0,0.82812,1.0,1.0,1.0,1.0,1.0,1.0,0.96094,0.9756,1.0,1.0,0.81768,1.0,1.0,1.0,0.91789,1.0,1.0,1.0,"virulence, detoxification, adaptation"
Rv0128,1.0,1.0,1.0,1.0,1.0,0.38404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.64042,1.0,1.0,1.0,1.0,1.0,0.52593,1.0,0.31579,0.7782899999999999,1.0,0.7428600000000001,0.18675,1.0,0.84403,0.7894100000000001,1.0,1.0,1.0,1.0,1.0,0.73464,1.0,1.0,0.81224,0.92952,1.0,1.0,1.0,1.0,1.0,0.66957,1.0,1.0,0.41344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99011,0.5908800000000001,1.0,1.0,1.0,1.0,1.0,0.21541,1.0,1.0,0.78563,1.0,1.0,0.99835,1.0,0.8805200000000001,1.0,1.0,1.0,0.7469,1.0,1.0,1.0,1.0,1.0,0.91094,1.0,1.0,1.0,1.0,1.0,0.68701,0.96466,0.97859,1.0,1.0,1.0,1.0,1.0,0.53659,1.0,1.0,1.0,0.9405,1.0,1.0,1.0,0.84375,1.0,1.0,1.0,0.7658699999999999,1.0,1.0,0.84278,1.0,0.65775,1.0,0.81477,0.9555,1.0,0.59325,1.0,1.0,1.0,1.0,0.87135,1.0,0.86621,0.5254,1.0,1.0,1.0,1.0,1.0,1.0,0.92042,0.85446,1.0,0.456,cell wall and cell processes
Rv0129c,1.0,1.0,1.0,1.0,1.0,0.55801,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8627799999999999,1.0,1.0,0.98325,1.0,0.77525,0.87571,0.14353,0.0,1.0,1.0,0.05901,1.0,0.0,1.0,1.0,0.77062,0.07152,1.0,0.38144,1.0,1.0,0.3591,0.0343199999999999,1.0,1.0,0.20564,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76808,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.2261,1.0,1.0,0.6401100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7603,1.0,1.0,1.0,1.0,1.0,0.77195,0.59618,1.0,1.0,0.52683,1.0,0.87676,0.9194,0.6384,1.0,0.8283200000000001,0.24029,0.1691099999999999,1.0,1.0,0.50366,1.0,0.33628,0.2409099999999999,0.50167,0.8246899999999999,0.99638,1.0,0.99455,0.93324,0.99957,0.8589,1.0,1.0,1.0,0.72411,0.6376,0.67364,0.98881,1.0,1.0,0.5745100000000001,0.98567,1.0,1.0,0.7585,1.0,0.19396,0.90138,0.81434,1.0,1.0,0.8660100000000001,1.0,0.14403,1.0,0.00631,0.65191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47054,1.0,0.97884,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,lipid metabolism
Rv0130,1.0,1.0,1.0,1.0,1.0,0.76686,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58305,0.82204,0.98693,0.94561,1.0,1.0,0.95798,1.0,1.0,1.0,0.88592,1.0,1.0,0.11607,0.25492,1.0,0.13061,0.34152,0.43655,0.6935399999999999,1.0,1.0,1.0,0.8684200000000001,1.0,1.0,0.98707,0.68767,0.8363299999999999,0.44305,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.13812,1.0,1.0,1.0,1.0,1.0,0.39647,0.48283,1.0,1.0,1.0,1.0,0.42435,1.0,1.0,0.92596,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90061,0.68233,1.0,0.59048,1.0,1.0,0.14598,1.0,0.51183,1.0,1.0,1.0,1.0,1.0,0.78415,0.12015,1.0,1.0,1.0,1.0,0.8832899999999999,1.0,0.65137,0.36521,1.0,1.0,0.74512,1.0,1.0,0.75216,1.0,1.0,0.11607,1.0,0.8584799999999999,1.0,1.0,0.23595,0.29828,1.0,1.0,0.69147,0.77293,1.0,0.84096,0.42352,1.0,1.0,1.0,1.0,1.0,0.76507,0.285,0.29467,1.0,0.95289,intermediary metabolism and respiration
Rv0131c,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84585,1.0,1.0,0.9183,1.0,0.63867,1.0,0.87513,0.75841,1.0,0.8461200000000001,0.06431,1.0,0.4458899999999999,1.0,0.96406,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97119,1.0,1.0,1.0,1.0,1.0,0.4245899999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.60882,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47276,1.0,1.0,1.0,1.0,1.0,0.70244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92636,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8608600000000001,1.0,1.0,1.0,1.0,0.8856700000000001,0.48955,1.0,0.88874,0.97554,1.0,1.0,1.0,1.0,0.9398,0.53846,0.6563399999999999,0.97791,1.0,0.8227700000000001,1.0,1.0,1.0,0.6282300000000001,1.0,1.0,1.0,1.0,1.0,0.931,1.0,1.0,1.0,1.0,0.5566800000000001,1.0,1.0,0.89943,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89106,1.0,1.0,1.0,1.0,1.0,1.0,0.93607,lipid metabolism
Rv0132c,1.0,1.0,1.0,1.0,1.0,0.99404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9695,1.0,0.97897,0.94561,1.0,1.0,0.95654,1.0,0.95292,1.0,0.71897,0.48121,1.0,0.85557,0.96968,1.0,0.92049,1.0,1.0,1.0,1.0,1.0,1.0,0.91732,1.0,1.0,1.0,0.58735,1.0,1.0,1.0,0.7258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9894,1.0,1.0,0.71162,0.93232,1.0,1.0,1.0,0.99162,0.98704,1.0,0.86625,1.0,1.0,0.79827,0.92513,0.49093,0.3659699999999999,1.0,1.0,1.0,1.0,1.0,0.53174,0.47934,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8944,1.0,1.0,1.0,1.0,1.0,1.0,0.80704,1.0,0.7286199999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.87025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69702,1.0,1.0,intermediary metabolism and respiration
Rv0133,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99948,1.0,1.0,1.0,0.9183,1.0,1.0,1.0,0.43061,1.0,1.0,0.85557,1.0,1.0,0.22129,0.7894100000000001,0.06611,1.0,1.0,1.0,1.0,0.16507,0.76088,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98411,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.798,1.0,1.0,0.37282,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.69343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9746,1.0,1.0,0.86334,1.0,1.0,0.16914,0.97866,0.89195,1.0,1.0,1.0,1.0,1.0,1.0,0.66777,1.0,1.0,1.0,1.0,0.98439,1.0,0.7912399999999999,0.97875,1.0,1.0,1.0,0.8962899999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.0580799999999999,0.83076,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99258,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.86015,1.0,1.0,1.0,intermediary metabolism and respiration
Rv0134,1.0,1.0,1.0,1.0,1.0,0.68296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95012,0.85556,1.0,1.0,1.0,1.0,0.51243,1.0,1.0,1.0,0.77491,0.91951,1.0,0.97487,1.0,1.0,0.73556,0.59095,1.0,1.0,1.0,1.0,0.67278,0.72468,0.95048,1.0,1.0,0.92952,1.0,1.0,1.0,0.90548,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93861,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.91394,0.8439700000000001,1.0,1.0,1.0,1.0,0.95752,1.0,0.8086899999999999,1.0,0.5682699999999999,0.7840600000000001,0.59187,1.0,1.0,1.0,1.0,1.0,0.67908,1.0,0.99451,1.0,1.0,0.5969899999999999,1.0,0.51183,0.26761,1.0,1.0,1.0,1.0,0.34667,0.71501,1.0,0.8525299999999999,1.0,1.0,1.0,1.0,1.0,0.4413,1.0,0.85241,1.0,1.0,1.0,0.91114,1.0,1.0,0.82715,1.0,0.63153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.83605,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93607,"virulence, detoxification, adaptation"
Rv0135c,1.0,1.0,1.0,1.0,1.0,0.83301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99431,0.94561,1.0,0.9968,0.3261199999999999,1.0,0.19178,0.86366,0.14149,1.0,1.0,0.48067,0.80365,1.0,0.79777,0.2289699999999999,1.0,1.0,1.0,1.0,1.0,0.14327,0.66208,1.0,1.0,0.77932,1.0,0.09975,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12695,1.0,1.0,1.0,0.8665700000000001,1.0,1.0,0.20475,1.0,0.7733300000000001,1.0,1.0,0.6617,1.0,1.0,1.0,1.0,1.0,1.0,0.75668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92695,1.0,1.0,0.7126,1.0,1.0,0.58496,0.93324,0.59934,1.0,1.0,1.0,1.0,1.0,1.0,0.51771,0.73619,0.80598,1.0,1.0,1.0,1.0,1.0,0.81184,1.0,1.0,1.0,1.0,1.0,0.97763,1.0,1.0,0.69147,1.0,0.7226600000000001,0.99933,1.0,0.66745,1.0,1.0,1.0,1.0,1.0,1.0,0.91937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99528,1.0,1.0,0.44232,regulatory proteins
Rv0136,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.63888,1.0,1.0,0.94561,1.0,1.0,0.98094,1.0,0.99525,1.0,1.0,0.77058,1.0,0.85557,0.91278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.93626,1.0,1.0,0.37318,0.6633399999999999,1.0,1.0,1.0,1.0,1.0,0.58444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,0.97203,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70244,1.0,1.0,1.0,1.0,1.0,0.67872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.55762,1.0,0.86625,1.0,1.0,1.0,1.0,0.99442,0.48341,1.0,1.0,1.0,1.0,1.0,0.8751899999999999,1.0,0.9197,1.0,1.0,1.0,1.0,0.88005,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.89266,1.0,1.0,1.0,0.94261,1.0,1.0,0.97069,intermediary metabolism and respiration
Rv0137c,1.0,1.0,1.0,0.95681,1.0,0.5326,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.80985,0.98483,0.59013,0.74552,1.0,0.82144,0.97648,1.0,0.99467,1.0,0.94344,0.86179,1.0,1.0,0.82929,1.0,1.0,0.8728100000000001,1.0,0.6935399999999999,1.0,1.0,1.0,0.68343,0.92482,1.0,0.98301,0.78935,1.0,1.0,1.0,0.97527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.90815,1.0,1.0,1.0,1.0,1.0,0.80537,1.0,0.9689,1.0,1.0,1.0,0.58249,1.0,1.0,1.0,1.0,0.98292,1.0,1.0,0.8718,1.0,1.0,1.0,1.0,0.44287,0.39513,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92723,1.0,1.0,1.0,1.0,0.47411,0.4917899999999999,1.0,1.0,1.0,0.94769,1.0,1.0,0.69608,1.0,0.69658,1.0,0.6741,1.0,1.0,1.0,0.93419,1.0,1.0,1.0,1.0,1.0,0.95429,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4957,1.0,1.0,0.99641,intermediary metabolism and respiration
Rv0139,1.0,1.0,1.0,1.0,1.0,0.41371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94027,1.0,0.94015,1.0,1.0,1.0,0.85257,1.0,0.72887,1.0,1.0,0.39792,1.0,0.84462,0.24204,1.0,0.63617,0.304,0.65433,1.0,1.0,1.0,1.0,0.48407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8358700000000001,1.0,1.0,1.0,1.0,1.0,1.0,0.7510600000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9003200000000001,1.0,0.89755,1.0,1.0,1.0,1.0,0.99464,0.5687800000000001,1.0,1.0,1.0,1.0,0.83314,0.32432,1.0,0.96818,1.0,1.0,1.0,1.0,0.7167399999999999,0.97048,1.0,1.0,0.50627,0.87979,1.0,1.0,1.0,1.0,0.8382700000000001,1.0,0.25048,0.68362,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.96111,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.92507,1.0,intermediary metabolism and respiration
Rv0143c,1.0,1.0,1.0,1.0,1.0,0.3975,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8955799999999999,1.0,0.6212,1.0,1.0,0.8375100000000001,0.9807,1.0,1.0,1.0,1.0,0.9725,1.0,1.0,0.57309,1.0,0.82525,0.9432,1.0,0.37629,1.0,1.0,1.0,0.99179,1.0,1.0,0.84634,0.90503,1.0,1.0,1.0,1.0,1.0,0.99235,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.70407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94075,0.4764899999999999,0.93657,0.9301,1.0,1.0,0.65441,0.8303200000000001,1.0,0.65922,1.0,1.0,1.0,1.0,0.5192100000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6519699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99144,1.0,0.90855,1.0,1.0,0.8804,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.98529,1.0,1.0,1.0,cell wall and cell processes
Rv0144,1.0,1.0,1.0,1.0,1.0,0.55099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6652600000000001,1.0,0.91824,0.99406,1.0,1.0,1.0,1.0,0.77733,1.0,0.29533,0.8488100000000001,1.0,0.6729,0.90578,1.0,0.31629,1.0,1.0,1.0,1.0,1.0,1.0,0.50162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.43268,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.47708,1.0,1.0,1.0,1.0,1.0,1.0,0.92673,1.0,1.0,1.0,1.0,1.0,1.0,0.68372,0.4377,1.0,1.0,1.0,1.0,0.5965199999999999,1.0,1.0,1.0,1.0,1.0,0.9349,0.7831100000000001,1.0,1.0,1.0,0.0114,0.68069,1.0,0.95732,1.0,1.0,0.8630200000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5042800000000001,0.55634,0.6805100000000001,0.35547,1.0,1.0,1.0,1.0,0.97684,0.99758,1.0,1.0,0.99501,1.0,1.0,1.0,1.0,1.0,0.11152,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9619,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8921,1.0,1.0,0.80943,regulatory proteins
Rv0145,1.0,1.0,1.0,1.0,1.0,0.41757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.94488,1.0,0.96885,1.0,1.0,0.95654,1.0,1.0,1.0,0.8145899999999999,0.78018,1.0,0.8115,1.0,1.0,0.4091599999999999,0.4837399999999999,1.0,0.97335,1.0,1.0,1.0,0.85929,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97527,1.0,0.0114,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.57395,1.0,0.5187,0.4609,1.0,1.0,1.0,1.0,1.0,1.0,0.89775,0.95601,1.0,1.0,1.0,1.0,1.0,0.82865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.85636,0.97989,0.54947,0.81499,1.0,1.0,1.0,1.0,1.0,1.0,0.6206699999999999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9594,1.0,1.0,1.0,1.0,0.56975,1.0,1.0,0.59304,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99384,0.91382,1.0,0.99641,lipid metabolism
