Rv_ID,2003A_Sassetti_log2FC,2003B_Sassetti_log2FC,2005_Rengarajan_log2FC,2006_Joshi_GI_1_log2FC,2006_Joshi_GI_2_log2FC,2011_Griffin_2_log2FC,2013_Zhang_1_log2FC,2013_Zhang_2_log2FC,2013_Zhang_3A_log2FC,2013_Zhang_3B_log2FC,2013_Zhang_3C_log2FC,2013_Zhang_3D_log2FC,2016_Korte_log2FC,2017_Mishra_1A_log2FC,2017_Mishra_1B_log2FC,2017_Mishra_1C_log2FC,2017_Mishra_1D_log2FC,2018_Rittershaus_1A_log2FC,2018_Rittershaus_1B_log2FC,2012_Zhang_log2FC,2015_Kieser_GI_1_log2FC,2015_Kieser_GI_2_log2FC,2015_Kieser_GI_3_log2FC,2015_Mendum_log2FC,2016_Nambi_log2FC,2017_Xu_1A_log2FC,2017_Xu_1B_log2FC,2017_Xu_1C_log2FC,2017_Xu_1D_log2FC,2017_Xu_1E_log2FC,2018_Carey_1A_log2FC,2018_Carey_1B_log2FC,2018_Carey_1C_log2FC,2018_Carey_1D_log2FC,2018_Carey_1E_log2FC,2018_Carey_1F_log2FC,2018_Carey_1G_log2FC,2018_Carey_1H_log2FC,2017B_DeJesus_1A_log2FC,2017B_DeJesus_1B_log2FC,2017B_DeJesus_1C_log2FC,marP_log2FC,Rv0950_log2FC,Rv3916c_log2FC,Rv0307c_log2FC,Rv3717_log2FC,ponA1_log2FC,Rv1565c_log2FC,Rv3684_log2FC,Rv0954_log2FC,Rv3811_log2FC,Rv1096_log2FC,Rv2680_log2FC,Rv1432_log2FC,Rv3594_log2FC,Rv3005c_log2FC,Functional_Category
Rv0062,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3309279626859703,0.7542089277949167,-0.2099715414627089,-1.0,-0.510420338983936,0.001106990653097794,0.2903220128966139,-0.1191174116331907,0.3192110154400369,-0.14439865418696202,0.34,0.33,-0.08,0.06,0.06,0.3,0.52,0.33,-0.64,-1.03,-1.07,2.97,0.2,-1.67,-0.89,-0.49,-0.03,-1.11,0.0,-0.58,-0.84,0.06,-1.69,-1.6,-0.76,-0.69,intermediary metabolism and respiration
Rv0063,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7621289730538219,0.4926293798376693,-0.6549232335986567,-1.0,-0.656458871322385,0.1446790283894207,0.1464702197762222,-0.07433904068412367,0.09740386045910288,-0.2880475225429112,0.13,0.09,0.01,-0.56,-0.06,-0.07,-0.07,0.41,0.32,0.66,-0.75,0.59,0.15,2.3,-0.53,-0.4,-0.25,-0.59,0.25,-0.06,-0.44,0.14,-2.53,-0.25,-0.11,-1.85,intermediary metabolism and respiration
Rv0064,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.2446994453803561,0.5866389078229833,0.08598147748584821,-1.0,-0.7573040027369191,0.06144075299571555,-0.274893228303598,-0.009655698890222051,0.1230774934707159,0.02143224196001155,0.82,0.95,-0.31,0.78,0.28,0.37,-0.29,0.62,1.77,0.84,1.95,0.44,-0.02,0.77,0.2,-0.79,-0.19,0.63,-0.01,-0.24,-0.49,0.03,1.11,0.44,-0.54,-0.09,cell wall and cell processes
Rv0065,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.523175107429367,-1.7029764352814252,1.379304096914117,-1.0,-0.927571396335563,0.08957451523598056,0.1513130563443004,-0.0713323457576154,-0.1288215861980042,0.1194130002821728,0.95,1.52,-0.09,-0.56,0.51,0.95,0.74,1.03,-1.66,-3.35,-2.52,-0.36,0.12,3.03,-3.84,-0.41,0.67,-4.02,-0.3,-1.23,-0.18,-0.03,-0.9,0.96,-0.45,-4.5,"virulence, detoxification, adaptation"
Rv0066c,0.0,0.0,0,0,0,0.0,5.3157722807387335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8224217180000002,0.0,-1.0,4.3103475238016715,2.9576022928040664,-5.564651084995758,-1.0,5.17068134033701,0.03858948640727716,0.06006715325070114,1.5184620906403998,1.3018528642825042,0.5327389796918369,4.61,4.78,2.97,4.29,3.85,4.07,4.07,4.47,0.29,-0.13,0.15,0.88,-0.64,-1.65,-1.33,6.37,0.86,0.0,-0.85,-4.38,0.92,-0.81,0.13,-0.16,-0.06,0.0,intermediary metabolism and respiration
Rv0067c,0.0,0.0,0,0,0,0.0,5.442452238234368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6417356856309182,-0.2783932752758969,-0.9630718722118826,-1.0,0.7532648102299309,0.3120078692235351,0.0930403610548224,-1.6272141605533508,0.3058019168309446,0.4872455416132932,0.81,-0.58,-0.72,-0.99,-0.24,1.58,0.02,-0.07,0.48,0.33,1.33,0.5,0.14,1.93,0.08,0.82,1.57,3.31,-0.07,-0.77,0.1,0.04,3.04,3.07,0.54,0.4,regulatory proteins
Rv0068,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2465681762838862,0.3962377724041894,-0.0018132960243032379,-1.0,-0.0680437881653926,0.1379717266007411,-0.1719726434339835,-0.06089729578308836,0.09058070718050217,-0.3722815684260605,0.55,0.58,-1.62,0.39,0.22,0.48,0.63,0.85,0.05,-0.18,-0.19,0.69,0.16,-1.35,0.51,-0.6,1.29,-2.74,-0.13,-0.62,-0.19,0.32,-0.98,-0.23,-0.23,2.02,intermediary metabolism and respiration
Rv0069c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.4254477079722555,1.00575427267322,-1.385674369977824,-1.0,0.11962751702163901,0.3361709101782653,-0.1196784351589307,-0.1508883975882517,0.1743969765413756,-0.04489002475193988,1.1,1.22,-1.13,-1.21,0.21,-0.51,0.29,0.01,0.31,-0.27,-0.4,0.19,0.22,0.92,-6.89,-0.18,-0.83,-0.06,-0.03,0.05,0.25,0.23,0.29,-0.21,-0.62,-3.48,intermediary metabolism and respiration
Rv0070c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6744309254881188,0.4672378724104011,-1.5579496813620002,-1.0,-0.85899361787681,0.06877523987205288,-0.2452400288899527,-0.2777938650952971,0.3132483645262305,-0.1607028891858247,0.3,0.25,-1.73,-0.18,-0.18,0.16,0.06,-0.02,0.2,-0.04,-1.45,0.14,0.19,0.94,-1.56,-0.91,-0.19,-0.47,0.19,-0.29,-0.91,0.4,-3.4,-0.03,-1.32,-5.46,intermediary metabolism and respiration
Rv0071,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3963133220578594,0.3464977348471675,-1.663473059486341,0.0,-0.43334637689246,-0.09879486289838528,0.3825241191949576,-0.4479373266958314,0.027965611985335568,0.5324468115916617,0.0,0.07,0.0,0.0,-1.19,0.0,-0.7,-1.21,1.85,2.78,3.17,0.05,0.02,-1.24,-0.1,-0.35,-1.35,0.31,-0.02,1.0,-0.14,0.25,2.37,1.36,-0.1,-2.99,information pathways
Rv0072,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1309491905265499,0.6219267111320873,0.5738510333676451,0.0,-0.423864937439859,-0.1649571587024359,0.1339196581372196,-0.4711263651093516,1.468109215810714,0.0920937245395306,0.0,0.54,0.0,0.0,-0.74,0.0,0.45,0.08,-0.41,-0.02,-1.58,0.35,0.02,-0.02,1.55,-0.3,0.67,-1.91,-0.15,-1.09,-0.19,-0.06,-1.96,-0.21,-0.12,-0.57,cell wall and cell processes
Rv0073,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1381424365759419,-0.2959349634478504,-0.1074460041542748,0.0,-0.4129022374304421,-0.03245505568032033,0.1285396038184798,-0.04509086277508211,0.7571239193081296,0.01458800449316296,0.0,0.67,0.0,0.0,-0.53,0.0,-0.05,-0.58,-2.0,-1.61,-1.12,0.01,0.09,1.29,-2.33,-0.28,-0.48,-1.97,-0.22,0.23,-0.31,0.1,-2.23,-2.29,-0.11,-1.78,cell wall and cell processes
Rv0075,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.02067981757924938,-0.193639492595895,0.3336948361146938,-1.0,0.0113035245919542,-0.02406775996183019,0.07780075184808577,-0.2393366764907533,-0.1201924217901952,0.035351607918568166,-0.14,0.38,-1.22,-0.19,-0.37,-0.49,-0.15,0.89,-0.97,-0.94,-0.9,0.34,-0.15,0.72,0.57,-0.3,-0.37,-1.34,-0.04,-0.08,-0.48,-0.17,-0.61,-3.02,-0.61,-0.16,intermediary metabolism and respiration
Rv0076c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9556735762768668,0.8006306423611099,-1.372942403788505,-1.0,0.19194095268390102,0.01852191698489149,0.2817965771949337,-0.2806916234274354,0.0288615751139547,-0.1931460813764433,-0.07,-0.31,-3.15,0.26,-0.48,-0.78,-0.31,-0.27,2.1,0.83,1.46,0.6,0.05,-0.4,0.53,-0.84,1.01,-2.02,0.06,-0.31,-1.02,-0.2,-1.27,1.58,-0.82,-5.66,cell wall and cell processes
Rv0077c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7983070704977081,-0.6543878789287567,0.7903074653518446,-1.0,-0.393804655934192,0.002371337465309191,0.125576533378567,0.015764239247652433,0.2586188347472099,0.0384593540023383,-0.33,0.74,-1.34,-0.11,0.08,-0.13,-0.32,0.71,-2.49,-2.13,-3.52,0.26,0.23,1.24,-0.28,-0.76,0.18,-1.04,0.41,0.12,-0.85,0.48,-1.8,-1.71,-0.72,-2.03,intermediary metabolism and respiration
Rv0078,0.0,0.0,0,0,0,0.0,5.9443586244287046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,5.36487581471127,-0.1337755778588223,-0.2347794342746678,-0.9573824671636529,0.1600136361847613,-1.093601799420999,1.0,-0.51,-0.74,-0.3,0.0,-0.21,-1.27,0.63,-0.06,-0.68,-0.42,0.07,0.37,0.44,6.54,-0.98,0.92,9.18,0.17,-0.84,-0.65,0.35,6.17,8.84,-1.34,3.37,regulatory proteins
Rv0081,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5409694013835409,0.7602420433243191,-0.6123815126950648,-1.0,-1.3893968300751298,-0.1124955917730132,0.02418603530365772,-0.4767799430411614,-0.4533097977782414,-0.03767041796605506,-1.0,0.28,-0.84,-0.17,-0.25,-0.25,-0.27,-0.06,-2.11,-1.7,-1.51,0.06,0.24,-1.33,-1.27,0.22,-1.28,-3.16,0.25,0.35,-0.05,0.25,-7.44,-3.26,-0.65,-0.48,regulatory proteins
Rv0082,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.188283466372076,-0.9627630759345812,1.301013330206033,-1.0,7.68778801287768,-0.06246408694665355,-0.038885685588459534,-0.1354249260277608,-0.1118669679708023,0.1850826849058025,1.85,-0.36,0.04,-0.96,0.13,0.21,-0.27,0.16,-0.95,-1.36,0.4,-0.04,0.12,-4.09,2.51,-1.01,-0.97,-5.31,0.19,0.72,-0.32,0.38,2.96,-4.72,-0.57,-2.73,intermediary metabolism and respiration
Rv0083,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.6352146906221543,0.4778130248182663,-0.670302849056321,-1.0,0.39880969356013296,-0.09288717589644628,0.0847413508079704,-0.682529718817958,0.1275861523588536,0.1976510822881868,0.2,0.74,0.76,0.4,0.32,0.69,0.47,-0.09,0.5,-0.07,-0.14,-0.03,0.27,3.46,-0.47,-0.06,-0.8,0.01,0.29,-0.09,-0.76,0.44,0.38,0.25,-0.2,-3.24,intermediary metabolism and respiration
Rv0084,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.888555150978608,-1.442989630995097,-3.4786606271496217,-1.0,-0.28039189449726803,-0.2051787717145272,0.3054802534027255,-0.6239943124206223,-0.2931478526264372,-0.3944405946717304,-1.85,0.27,-1.46,-0.89,-0.72,0.47,1.31,-0.05,0.55,-0.19,-0.49,0.29,-0.35,-2.65,-0.96,-0.38,-2.48,-0.56,-0.08,-0.22,0.63,0.05,-4.93,0.73,-0.69,3.29,intermediary metabolism and respiration
Rv0085,-3.011680402795654,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.014849172565147,-1.745905639024058,-1.7628649681875732,-1.0,1.7308811241113702,0.2688485355016417,0.4101635249103726,-0.5094011874587293,-0.1457344528070399,0.1801207685482007,3.17,-0.86,-2.61,-0.82,0.42,0.16,-1.12,1.46,-1.13,-1.6,-0.79,1.32,-0.04,4.28,-2.56,-0.75,0.52,-3.26,0.3,-2.34,-0.41,0.02,4.86,-5.05,-1.67,-0.37,intermediary metabolism and respiration
Rv0086,-2.307375123380969,0.0,0,0,0,0.0,4.801172035631002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.1495780926801822,1.515031721619336,0.2953580042403583,-1.0,-0.112476492568777,-0.05188036188363865,-0.2304461805747455,0.03274998242072067,0.07472086855651161,0.3890129822706291,0.41,-0.43,-1.3,0.3,-0.59,-0.33,-0.46,-0.11,-2.29,-1.74,1.02,0.43,-0.14,2.05,-8.68,-0.84,0.12,-3.13,0.3,1.25,-0.4,0.4,-0.01,-4.8,-0.83,-6.56,intermediary metabolism and respiration
Rv0087,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.7264222685671937,0.3366741168761178,0.8884015398928736,-1.0,-1.3093188701702498,-0.1420580672895292,-0.342978126643601,-0.1244363630090319,-0.1172197451429287,-0.1427681994896541,-0.43,0.96,0.12,-0.58,-0.71,0.14,-0.78,0.46,2.79,2.53,4.98,-0.02,-0.35,-0.01,-2.24,0.21,0.02,3.43,0.1,1.49,0.0,0.44,7.84,6.41,0.39,8.22,intermediary metabolism and respiration
Rv0088,0.0,0.0,0,0,0,0.0,2.415652185696851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.6779586073022545,0.2487278181489542,-6.426785461100762,-1.0,-3.90907531344325,0.2683176266406018,0.1373337716220873,-0.1764897675622706,0.2354513954917997,0.5636866733945561,2.52,2.04,-1.97,1.55,0.99,0.43,0.27,0.92,1.54,1.03,2.32,0.03,-0.78,-0.09,0.4,-1.13,-1.37,0.58,-0.34,-0.88,-0.38,-0.54,1.57,-5.67,-0.48,-4.46,lipid metabolism
Rv0089,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7097784105071979,-0.4352087551561346,-0.04384905116090355,-1.0,1.1312097799769198,-0.044408429608771116,-0.1685205404955999,-0.08127147024110952,0.1185661338772212,0.047644231940947634,-0.88,0.48,-0.49,-0.73,-0.41,-0.87,0.69,-0.22,1.3,1.44,2.68,1.52,-0.06,2.74,0.78,-0.2,-0.94,2.57,0.34,0.51,0.59,0.35,2.79,1.59,0.02,-3.28,intermediary metabolism and respiration
Rv0090,0.0,0.0,0,0,0,0.0,0.1561242496764462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.3632327981352725,0.1023314698781868,0.2897911049074602,-1.0,-0.656475114014709,0.0629501635466293,-0.0817290433907224,-0.1278072349960579,-0.291081029766267,0.1167183789468706,0.51,1.37,1.27,-0.06,0.41,0.92,0.09,1.02,0.66,0.63,0.02,0.16,-0.25,-0.23,-0.47,-0.23,-0.62,-0.65,0.03,0.25,0.43,0.17,0.38,0.44,0.25,2.49,cell wall and cell processes
Rv0091,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8981987296528953,1.635165775678643,-1.1948845484315609,-1.0,-1.6376891532002198,0.1603784239551967,-0.14312986356451401,0.06723150244402984,0.5789044911540403,-0.1227473834123951,0.98,-0.4,-1.1,0.23,-0.27,0.04,0.74,-0.28,-0.17,-1.27,-0.12,0.31,0.03,0.45,-1.07,-0.39,-0.78,-2.62,0.03,-0.37,-0.49,0.04,-0.58,-1.26,-0.41,-1.47,intermediary metabolism and respiration
Rv0092,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.6317255044425758,-0.5709247711533161,-0.8012430475454605,-1.0,1.82578948350546,-0.049770294914281664,-0.1326455482374828,-0.49114551132314704,0.7276449117438845,1.4697051968127743,1.27,1.15,0.39,0.29,0.34,0.62,0.9,1.0,1.69,0.66,2.38,-0.23,-0.46,0.24,1.03,1.55,-2.9,1.23,-0.45,-1.73,0.87,-0.54,2.14,1.73,0.61,1.89,cell wall and cell processes
Rv0093c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.684120259569212,0.06237046385221081,-0.2590254517771552,0.0,-0.8171766499356741,-0.4305445434493455,-0.2331236472665184,-0.6674246609131291,-0.2675600045644421,1.4866058937279218,2.21,0.86,1.6,0.36,1.03,1.54,0.28,2.63,3.11,1.44,2.17,0.07,-0.21,1.95,-2.42,0.16,-0.71,-2.07,-0.4,-0.77,-0.21,-0.11,2.22,5.89,0.21,-3.42,cell wall and cell processes
Rv0094c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.2013209832053964,-0.1086114061830878,-0.1107494862956511,0.0,0.42645596995599,0.03898230700590645,-0.09931353250175903,-0.2805805713395449,-0.4987628545790018,0.1449939433862113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.37,-0.29,-0.01,-0.04,0.01,-0.28,-0.28,0.59,-0.06,0.0,0.11,-0.01,0.24,-0.27,-0.21,0.05,-0.12,insertion seqs and phages
Rv0095c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7677138386915908,-1.470449606650075,-4.669151759913691,-1.0,-6.0568129054444,0.07030136136346689,-0.3466747572230481,0.038046904147964564,-0.0082794777645667,-0.4702204145481526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32,-0.53,-0.42,-0.47,-0.12,-1.9,-3.07,1.98,-2.35,-1.93,0.07,-2.45,0.72,0.11,-2.26,-5.82,0.14,-2.26,insertion seqs and phages
Rv0096,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.03305089415434,0.0,-2.55216679304222,0.0,0.0,-1.0,3.555520359744422,0.4764634268344456,-0.08881549668129529,-1.0,-0.652215809079286,-0.06496813562056689,0.1532985007700197,-0.1649887350395305,0.018847962620821692,0.008112480502220316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.15,0.68,0.29,-0.12,0.72,-1.74,0.2,-3.51,-1.35,-0.07,-0.96,0.11,-0.16,-1.52,-3.8,0.02,-3.13,PE/PPE
Rv0097,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.49762030947339,0.0,0.0,0.0,0.0,-1.0,3.9337491948831134,-0.1164468042640343,0.1045647604791913,-1.0,-0.49377315540417893,0.017969360575033042,-0.1384526736968276,0.03225784779075745,-0.1396104254819714,-0.04925979206597618,0.42,0.38,-0.63,0.4,-0.05,0.29,0.5,0.23,0.93,1.88,0.38,0.54,0.2,0.6,1.65,-0.44,-3.82,2.86,0.03,-0.44,0.13,0.17,0.5,1.24,-0.19,-0.25,intermediary metabolism and respiration
Rv0098,0.0,-1.354759487354735,0,0,-1,0.0,6.728562979023745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7398372904059016,3.0180384695918923,-0.8983010724988472,-1.0,-1.2391189506172,0.09682902187948078,-0.3173713284398259,-0.08473304849476722,-0.1668579604297009,-0.5116385103139742,-0.17,-0.02,-0.12,1.49,0.86,2.46,0.82,1.9,2.55,2.27,1.43,-0.57,0.11,-1.28,-2.63,0.52,-1.58,0.9,-0.25,-0.16,1.14,0.12,2.56,-2.31,0.76,0.46,lipid metabolism
Rv0099,0.0,-1.362157939675895,0,0,0,0.0,4.336283387864432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,2.302935431067836,0.050566393526893315,-0.012469524164748091,-1.0,0.617161430216569,-0.1254588409852279,-0.1524107783763081,-0.3045088648159098,0.1113245402316273,-0.035712782045010265,0.13,1.85,0.25,1.07,0.52,0.69,1.0,0.6,0.88,-0.75,-1.51,-0.19,0.02,-0.44,0.47,-0.53,-2.57,6.23,0.2,0.75,0.16,0.1,3.7,7.28,0.06,5.63,lipid metabolism
Rv0101,0.0,-1.5606428215257433,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.40034263527331,0.0,-1.21265853450883,0.0,0.0,-1.0,1.741769053088857,-0.2221278508686212,0.3141878556619215,-1.0,-0.209859327053165,-0.01824045872969899,-0.1260285374522312,-0.1233563938030635,-0.06696760222137219,-0.05687461742552746,1.13,0.96,-0.26,0.45,0.31,0.57,0.39,0.63,2.3,2.26,1.96,0.19,-0.05,0.82,0.64,-0.04,-2.33,3.01,0.13,-0.31,0.1,0.37,2.88,2.84,-0.19,3.41,lipid metabolism
Rv0102,-5.151668068027933,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,3.118920278493457,3.356988767513516,-2.8042331208165465,0.0,-2.926511706268,0.0,0.0,0.0,0.0,-0.5849625007211563,1.56,1.56,1.21,5.49,1.56,1.56,2.12,4.08,0.07,-0.9,-0.6,0.18,0.18,-1.27,-1.6,2.79,2.21,0.0,0.4,0.4,0.5,1.38,0.0,4.82,3.77,0.0,cell wall and cell processes
Rv0103c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.09788646759409432,0.2906239821189502,0.1388701707491131,-1.0,-0.0883242533750564,0.1347971245301851,0.09745328374891116,-0.2382501174636045,0.06906564213612762,-0.034782524574162,0.66,0.37,-0.09,-1.82,-0.13,0.15,0.25,0.16,1.41,-0.3,-0.39,0.44,0.3,0.62,-0.43,-0.27,-0.23,-0.26,0.15,-0.11,-0.12,0.14,-0.61,2.08,-0.2,0.21,cell wall and cell processes
Rv0105c,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8839199264608018,-1.5884877632538157,-2.8483219090085665,-1.0,0.22950854167427695,0.1568302299375471,0.1931076851666612,-0.05623178378706443,-0.2626418891558486,0.0703139145440618,-1.95,-0.21,-1.81,0.1,-0.54,-0.81,-1.1,0.02,1.9,1.33,1.79,-0.05,0.16,0.11,-7.36,1.25,-1.59,-4.09,0.3,-0.53,1.45,0.25,4.05,4.91,-0.35,0.19,information pathways
Rv0107c,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.37220535359761703,0.4114293376971295,-0.1837243083474432,-1.0,-0.5301746869605879,-0.02984457471177685,0.009177783607494482,-0.2143048490003402,-0.2986307407848846,-0.9794226615422741,1.18,0.49,-0.38,0.14,0.26,0.66,0.58,0.3,0.14,-0.18,0.33,0.07,-0.09,-0.37,-1.51,0.1,-0.43,-0.7,-0.01,-0.2,0.15,0.07,-0.76,0.09,0.02,-0.58,cell wall and cell processes
Rv0109,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.8174372502323498,0.8431142607106141,-0.3361420846455276,-1.0,-1.54308753136877,0.002049368691811188,0.03450556206730509,-0.3134577120974948,-0.1369686742842886,-0.4372313692522555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,1.37,1.49,-0.27,0.42,-0.25,-1.9,1.29,1.13,0.43,0.3,-0.5,0.75,0.23,0.07,2.34,0.91,-4.01,PE/PPE
Rv0110,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.1229784917733482,0.7688432974109302,0.02466230616615812,-1.0,0.0371880706606523,0.002481582219777464,0.028655869817532636,-0.1669759156142286,0.04045780837005333,0.04321661503304789,0.49,0.68,1.35,0.18,0.55,0.37,0.44,0.68,0.35,0.01,1.13,-0.06,0.37,1.14,0.52,-0.64,-0.4,0.88,0.47,-1.12,-0.18,0.51,0.14,0.0,-0.54,2.77,cell wall and cell processes
Rv0111,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4742770252061594,0.9653135699969516,-0.3506614052516248,-1.0,-0.46093860275131104,-0.5474164978412571,-1.485933516480476,-0.07734155272382677,-0.8341431524127078,-0.1021982270657468,0.53,0.83,-0.22,0.27,0.1,0.67,0.71,-0.12,0.14,-0.69,0.77,0.02,0.01,-0.07,1.04,-0.11,0.14,-1.35,0.06,0.31,-0.32,0.02,0.51,-1.68,-0.24,0.44,intermediary metabolism and respiration
Rv0112,-3.457951992199542,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.9316259747750298,-0.04807460813932125,0.7321035498735997,-1.0,-0.0872390418629852,0.07024729921239603,-0.1108610015890783,-0.2530641170788657,0.08108081771803614,0.08037761425597692,0.33,0.69,0.57,0.53,0.02,0.03,-0.22,0.59,-1.32,-0.98,-1.57,-0.17,0.12,0.81,0.67,0.14,2.59,-0.59,-0.22,-0.42,-0.17,-0.19,-0.76,-6.44,0.03,-5.71,cell wall and cell processes
